,EM Rotor Speed (rpm),ad003a,ad004a,ad005a,ad006a,ad007a,ad008a,ad009a,ad010a,ad011a,ad012a,ad013a,ad014a,ad015a,ad016a,ad017a,ad018a,ad019a,ad020a,ad021a,ad022a,ad023a,ad024a,ad025a,ad026a,ad027a,ad028a,ad029a,ad030a,ad031a,ad032a,ad033a,ad034a
103,4080,69.00041346540544,83.29524283945504,71.31594411600227,83.9360547468978,89.46811480087361,90.04801424581726,89.61747648345046,90.53990543028681,92.79589811259231,92.4927142527274,92.69753451170271,92.56302029303639,96.37163554207814,95.3547244015196,96.28299541448784,95.48540551457896,71.81475027407167,83.71522744593251,74.16049796620322,83.96454618118634,89.04174937541532,89.83516543019522,89.1257818221129,90.13789784391105,92.4495428860453,92.34839190758825,92.36556694692015,92.52008869868689,96.13658130301191,95.3733533746709,96.05045764572066,95.50726350480917
104,4120,68.60444667784246,82.47951598472395,71.66914364882405,83.3473646936466,89.43792664009459,89.6980766042802,89.71346125903005,89.80719642517947,92.76421150400486,92.30244505165308,92.64427038521704,92.29552275988085,96.33190499213362,95.31015425250922,96.24286056901559,95.38114259872731,72.01048571537144,83.15046875977016,74.67399241118244,83.61749574379814,89.05595832767688,89.49388441317308,89.26729665147698,89.58428964034589,92.40944486292706,92.19312274234031,92.30708145419193,92.25664594747167,96.11528256331633,95.3313668090519,96.03839772536823,95.3628906241201
105,4160,68.5769524870963,82.33937627498277,72.1609734670553,83.0641080292684,89.4168492279858,89.63276063114472,89.79856464763938,89.60150784740007,92.74847339684169,92.23792822762445,92.61067394001739,92.1212376763289,96.29959761831753,95.30056207170944,96.21559999172902,95.33464253749176,71.90245048688092,82.74610327377636,75.04797138310836,83.48099807384523,89.0823570148845,89.50867475301263,89.41930454108143,89.41781631500332,92.38997995211194,92.148613461805,92.27289501345616,92.03357188333975,96.10103590488308,95.32570217881839,96.03525052349053,95.31823452701879
106,4200,68.67612728317879,83.14623667780579,71.72343281963101,83.85742064766876,89.37418604820789,89.67855526590121,89.66112894899162,89.72088287181451,92.69491444301829,92.2188064153058,92.5662522921631,92.10985457203455,96.25846438183845,95.26411299847057,96.16927784685683,95.27392391510772,71.6089627342793,83.8076569843216,74.56945815076298,84.66600556504473,89.01708496507038,89.59557353120326,89.28882844100204,89.52566123483479,92.34516647953848,92.07457021348787,92.25155436306548,91.96937502937887,96.05744052565734,95.3256692739251,95.98901201588001,95.27078199337362
107,4240,68.30872550949948,82.68012621251493,71.14426719058515,83.45216584690007,89.33638124783639,89.74822255020646,89.4981300267659,89.80607188050635,92.64152167019097,92.14978069303913,92.52960619160635,92.12865398740306,96.21610925171039,95.20620446589015,96.1184993810931,95.22939931962787,71.39800805547262,83.40078150123568,74.22138108287307,84.09299105691731,88.95808493012535,89.66075573036514,89.08647844947475,89.60961053171532,92.29665069544637,92.04253410506722,92.22512749169633,91.98867132914005,95.99895809471592,95.24515104163397,95.9272677886514,95.2263567638064
108,4280,67.11119934328339,81.88362801451008,70.65158392709264,83.01597668686696,89.32168460159335,90.20888132710053,89.37842420054216,90.25120584925403,92.60661287251885,92.4261883550426,92.50918556630303,92.42982741031228,96.17723435654713,95.28504858376273,96.07523364706933,95.41357780125028,71.37371736420315,82.55518085476459,74.55780126947312,83.44672523378235,88.95899574278727,90.06081154851039,88.89250968201418,90.02864164440649,92.26728127562086,92.35078516695754,92.20760498022463,92.32028579135117,95.93899836352831,95.2894584106686,95.86778000047438,95.42120885894668
109,4320,66.17143785970495,83.37807591334408,72.31437331948749,84.79747751585083,89.35433082233965,91.40475647357684,89.37952376746782,91.29650862488313,92.59495287506374,93.29781168005508,92.52516782392527,93.45495655979724,96.15439669203232,95.85700756040842,96.05379450657368,96.1781865054945,72.26900675805706,84.12716572146054,76.50380370459492,85.71156025153869,89.06557188936475,91.29874910213216,88.84389056417788,91.16250255875642,92.28274923431952,93.2808132285693,92.23566998570591,93.31034543486734,95.90848075447398,95.8482367797532,95.84185738283264,96.1955248171205
110,4360,65.64622274727577,81.70730321330538,72.9366492373628,83.09074955599733,89.30890928040597,91.03602763604748,89.302880497956,90.88537222306746,92.59472142670795,93.42543240045096,92.55374576847817,93.5592995070937,96.14261763057377,95.88899704296112,96.04422618477204,96.21659295269693,72.47263291708569,82.3808169145388,76.14317467304491,84.27506896318512,88.95419224037452,90.92095781010526,88.83197823437207,90.81621850346666,92.3002722430914,93.37786559423385,92.24298543419913,93.48013069608163,95.89281727699006,95.86755856049837,95.81175457160803,96.21884776841155
111,4400,65.68549827417068,81.34998244358057,72.86669487099077,82.33823001246043,89.28398243479057,90.37409438715365,89.27753877584357,90.26736724477985,92.60277119982635,93.21294891918203,92.56811890629174,93.1814335229767,96.13989968255525,95.56602531687871,96.0433785090455,95.8403283831066,72.5073933486363,81.66863681876404,75.67897145484557,83.05385562970207,88.89226558395,90.10829225491872,88.85059120350361,90.07452620282648,92.30902117991133,93.05213492380975,92.25125853682968,93.05639958768013,95.88860963048326,95.53291310800161,95.80031259630404,95.79741298348259
112,4440,66.1630617582306,83.86166323299292,73.5535608951532,84.43617618144413,89.29267430229872,90.62468846631174,89.28820552560636,90.61158186565677,92.60066483280745,93.4691864510688,92.5635638669341,93.51449339595024,96.14574597887426,95.64255887342782,96.04919302537324,95.97776231069119,73.10334447710429,83.55280991790941,76.3814833540018,84.85739365766763,88.88608747176451,90.34794058349127,88.83270997220002,90.48243307878022,92.30673932990888,93.34940187558502,92.24244609003227,93.43955995765738,95.89354190914705,95.61063032854099,95.80262577395443,95.92430021443252
113,4480,67.48800370987237,87.22957220124825,75.0819402294927,87.7551475854705,89.33407408647588,91.56799849884116,89.3278120434739,91.78212393272405,92.61768066526221,94.20969273366525,92.5691409527119,94.48124172555823,96.16224250841756,96.00000861513774,96.06668204288437,96.51689326090252,74.17851026180335,86.77068741319408,77.04776795148162,87.86884809550764,88.94364152928533,91.35849308773419,88.85998062268926,91.8047747284476,92.33054629416644,94.20073521969279,92.25560618239619,94.51218232969693,95.91194787345677,95.96235084358115,95.82155813782774,96.45561250179846
114,4520,69.76167953005,85.37926172082541,77.76697103949479,86.44649887777057,89.4421493805751,92.35770494491952,89.56694485969273,92.27907448649958,92.69790258712533,95.03137224805926,92.64708029173104,95.09036270309387,96.19287478085488,96.62658250310014,96.10951665492301,97.3097198966116,76.0865639206855,85.22186991654101,79.21919339621434,86.57729660946589,89.1532238075558,91.96133562031184,89.10164653326677,92.10313741193457,92.44689229089144,94.84868631312203,92.34561824055206,94.94747301801455,95.95356237219653,96.52511248163017,95.86951872684605,97.16650538264932
115,4560,71.96172627110936,83.14801345047124,77.92116674042174,84.74567506100806,89.47791441164401,91.25781034107709,89.97546096934587,91.08857946497852,92.78385505390577,94.0762099387829,92.63506085141726,94.09834025800103,96.24268231419278,96.50735659609266,96.16965635952461,96.98322889260331,75.887260334045,83.29189401483781,78.5654560880245,84.71744109588533,89.33623049290327,90.9386746104765,89.50939987346254,90.91451460864579,92.45517446556377,93.8894249015606,92.30534876524423,93.80052517758253,96.02766313566767,96.43671830821745,95.95882198949823,96.78802850512335
116,4600,71.90209242092413,86.94179244802632,76.74705126490606,88.26687138913312,89.47701995396176,90.83382697316412,90.00821300788586,91.01513957934338,92.8107642215439,93.02618978873512,92.63779291572162,93.21520250803547,96.29976647026233,96.03596085038484,96.21789413812456,96.28574852406503,75.28766549779972,87.55736319276616,77.20165474370039,88.43789494536482,89.30384945328093,90.82714547871426,89.53089565943293,91.0604191518943,92.43363250037758,92.93137292451493,92.3024577362024,92.9016966693657,96.08857379405983,96.0037081840514,96.02303838737596,96.12700164572077
117,4640,72.69113947922682,89.60501844853873,76.90275220783799,90.89379335081317,89.54257976255204,91.39821128560055,90.14804371937096,91.87112111189649,92.8905744382429,92.90987043941642,92.68414761348663,93.28718767798284,96.36289837052395,96.06827546960201,96.28742067078113,96.2720910811757,75.3433285017802,90.23583543319761,77.13430110072008,91.07124198293306,89.38688394887757,91.58566516764662,89.68570703590879,92.03965620710441,92.48996074446097,92.84532313087698,92.3399320048429,92.89016683899824,96.15682817210171,96.03918008387848,96.09972523745704,96.082750780907
118,4680,73.27864653661403,86.42598360810211,76.99700878601433,87.7593153827053,89.60686707630933,90.5467303934136,90.17215958980522,90.69679616847719,92.95826756977574,92.93747149926459,92.74708438068433,93.13436201555069,96.42613889921977,96.20167180281271,96.35797173475336,96.35882108005725,75.4515160952012,86.75961771690417,76.86204996897058,87.74394698175558,89.43508291688504,90.53801882712918,89.70327161111456,90.72063285914838,92.54447476842061,92.88325381766714,92.40602544225999,92.75085534336624,96.21248746177946,96.16583378718184,96.1617346692362,96.15223309619678
119,4720,74.45930794410107,84.14491237873953,78.45626213953476,85.70810922515801,89.74474006581163,90.26574825750836,90.56452991235581,90.15363725415646,93.10984568660612,93.32009021111227,92.83505959451196,93.45363044105879,96.50760566590817,96.72110732166647,96.45893334584545,96.9634634001465,75.86936020483078,83.84843236111051,77.9165751394078,84.82617249288678,89.7263783155457,90.10552095570445,90.09864628891025,90.06061033086297,92.66899091556158,93.29099250026707,92.47933099897907,92.9922622442672,96.29978737121347,96.68534261867015,96.26515536952607,96.68609477553122
120,4760,75.38076677759705,84.11376750521168,79.58813658766825,85.83868509277254,89.88629832672652,90.94611837684201,90.9728656152941,90.69897310507075,93.27644411862862,93.91532222373644,92.941891305956,93.99381877488295,96.60411518546826,97.17002266532472,96.57317362246707,97.47404476205872,76.26239116168492,83.55100940774328,78.41525856409476,84.44442429930113,90.00315746672254,90.81951308580719,90.5273508411838,90.60996312034416,92.81164350039134,93.85851432114168,92.56283695152709,93.47901465426608,96.40529270334997,97.13581228249038,96.3813389639533,97.12643551378599
121,4800,71.93585126801952,83.46681890412461,76.26160824495945,84.53342239973699,89.85298235368602,92.10398698489215,90.3601891055188,91.76178861614159,93.21080800900157,94.18245156799009,93.04859787559644,94.06773957483225,96.68582995764942,96.31707024525618,96.61649478682618,96.45684826447238,74.27213146453428,83.36973557137924,76.37009608029496,84.16163019973327,89.6179845447185,92.06941274420386,89.87887830878245,91.62434203568498,92.80709824614095,94.10446901516549,92.67930851651107,93.90227441916714,96.44645453526466,96.31063276052531,96.38310919261602,96.29336852142973
122,4840,68.64653737336317,83.9016596774612,72.91391055786099,84.84109193207253,89.91373311896336,91.06252337057595,90.11184091121876,90.87253853847045,93.2423002239855,93.40723875762785,93.13181866143223,93.32753983178787,96.79528881846488,95.9723279413239,96.71507642555439,96.00827247965873,72.70153532451754,84.12877895425834,75.32472803791228,85.06927250491393,89.50827710779362,91.03697557284116,89.55756536042625,90.77836097820254,92.86904426520921,93.37241050639716,92.78147653316238,93.2677316269161,96.54247727992968,95.99292992972656,96.46268356441928,95.96775676110134
123,4880,66.95586813640807,84.45931361096781,71.2284473592563,85.56213225143354,90.03363069519378,90.09662332459871,90.10996117462271,90.12821435130597,93.35366992202715,92.83048686096662,93.26288479650205,92.80419135664519,96.92492150072894,95.94932343345997,96.84838764358106,95.97084964832445,71.9339110564328,84.85566692937033,74.94816719174165,85.94003516623759,89.56972229569423,90.06087518703112,89.54978449823398,90.11241743304566,92.99457198028279,92.81467573322155,92.92600971875764,92.77954781888556,96.6725266766401,95.98281655598518,96.58887803017743,95.97048985548412
124,4920,66.43696672532363,86.38474629825788,71.77991795469077,87.37427364318569,90.18306070571676,90.46249712539534,90.27890312128699,90.47217723415471,93.49661503506348,93.24536329846369,93.41663171171717,93.14929506028864,97.06824917548248,96.1744228453876,96.99249546045593,96.24475243384839,72.22592568998864,86.70777664833471,77.53644824287858,87.79635095189583,89.69833054576272,90.3936113236065,89.66048054135402,90.4035055648128,93.14825648154743,93.22642242321268,93.10207012917465,93.14858940501536,96.81347854523901,96.20465720243234,96.7350022889852,96.25001041801816
125,4960,66.95364149296782,91.93908739491468,73.70161826990415,92.7686423274963,90.36460825075761,91.63566613568392,90.82743808947008,91.52525597131982,93.66624905455971,94.53536532054999,93.6028413073343,94.23728007742355,97.22337774427194,96.78544689332112,97.15101203785572,96.96173137032912,73.45875517488555,92.082372582018,83.20088217625178,93.17286827516895,89.89274845160986,91.49203827225178,89.84274438429384,91.3361381719413,93.34704747614951,94.56858005473984,93.34443212218301,94.29644624193598,96.96883835216669,96.82334761013104,96.90924013507548,96.95718103856473
126,5000,68.0792889709658,91.79499413085202,74.49554660912726,92.56417793017052,90.51710387106276,91.58363315238682,90.94772619294537,91.53413260751371,93.82184448686357,94.32084657618506,93.75496984449853,94.05631694323633,97.38873058612967,96.74717835298654,97.30600355931797,96.81836848371988,72.95772802692491,91.95949838311826,82.6467278471597,92.9518024519392,90.06492906593817,91.52912177118118,90.06542858291559,91.35794116086991,93.47631607621054,94.37706399569424,93.54118410231044,94.11274248044793,97.12158942584061,96.79037525196632,97.07870401326112,96.82293197402572
127,5040,70.3829352060824,85.63847371582622,74.23298311739181,86.3504784448557,90.68862988601246,91.11430894801414,90.73523703577845,91.02601411328831,93.9854808170482,93.72994973789415,93.91250528163161,93.61636616685195,97.56443745456652,96.57682216894948,97.47198726174992,96.56676700213231,72.7108701924773,85.9652373492112,77.24719283555092,86.74304227918361,90.18298403303227,91.04854817947768,90.19600182412515,90.81147233912732,93.61896897715168,93.69823927840535,93.63321723904095,93.55663968051789,97.28630006257279,96.59988267321772,97.22410788119659,96.567217684238
128,5080,71.30494349867165,82.15854033717761,74.65338877237747,82.71708028015777,90.86700329872681,91.04036425204993,90.86578160794717,90.98949182247222,94.1618374290671,93.61639835454348,94.09155888993106,93.56010354811916,97.74347958850132,96.64872637154215,97.64563819987872,96.59782543387841,72.91530254251379,82.56523348275857,74.77656088644319,82.74710440906193,90.3492673590769,90.96735888473108,90.37076019417717,90.7379440244901,93.79041917260936,93.56986699215946,93.768986654723,93.46515454301803,97.46142628768797,96.68370739471894,97.37845665327555,96.60808798339855
129,5120,71.28872308708588,84.97439257132268,77.15459712148979,85.15520604860853,91.03811896884233,91.3855205230212,91.06388396686226,91.52051823451839,94.34028562078709,93.62721716564117,94.27038414131445,93.5705523478871,97.91869980559744,96.82363768802765,97.82227072018912,96.76622338219728,73.39618529259651,85.2197069690218,74.87139465267833,84.9664341585345,90.52645674664794,91.40119021613168,90.61745520759945,91.2875287548232,93.96596187347083,93.57582846772188,94.0216093625562,93.46214916092973,97.63672656901944,96.86234671703332,97.54871957263525,96.77326528476863
130,5160,72.52104074556519,89.49297074230631,81.45106185875895,89.44651952754757,91.22569878663424,92.82012063673182,91.32704401786354,93.29427829528458,94.52824043094907,93.84700519241812,94.44791570539135,93.81958383991575,98.09180700697111,97.12067502137333,98.00534266053668,97.08569674849016,74.15172115160394,89.58978820871907,75.88578640414873,89.15735706359217,90.74271889451127,93.06812936687066,91.0412082129333,93.08462385866395,94.15785056176398,93.79480731634447,94.48709311390317,93.66976893440014,97.81295272538928,97.16678584184481,97.72471589706201,97.07057146233325
131,5200,74.09799926562613,88.83846971908196,81.07555806569145,88.93943778953697,91.41949877658209,92.48809906732328,91.7689338772091,92.78033261903785,94.76641349151934,94.21342486573934,94.68037096657946,94.22104112442442,98.2560119972155,97.55639064172819,98.20430143333878,97.57866193927867,75.03484256749874,88.96899758413929,77.32448927246396,88.60234836498448,91.05253360811247,92.62973319883534,91.43298172542612,92.55374467790658,94.41594716263735,94.13972887028277,94.58967751394039,93.96555802730518,97.98760339697984,97.59823537136003,97.9081534305322,97.49199828612913
132,5240,74.77256992435967,86.53430383351264,77.90765544149693,87.371349343273,91.57228563796258,91.52542390735954,91.9328308871461,91.51938330560512,94.91560642247745,94.38348908665839,94.84585053551771,94.39410580929643,98.40603650090455,97.67357962798448,98.36506633380691,97.68017476767376,74.64257100179347,86.96861513756757,77.92676539512223,87.22709182705273,91.19625397121148,91.39898354996015,91.42161584395345,91.19025736836741,94.5940864948324,94.31544944457335,94.5193829867647,94.15177666889917,98.1339944273857,97.72451239173726,98.05248858501457,97.61643928017938
133,5280,75.5934125248381,85.47420815198565,77.31593758009467,86.46153535044644,91.70112404967121,91.5496376072236,91.8787024692675,91.5029020318747,95.01636874685353,94.38038509575921,94.9722803287311,94.35856396517325,98.53705784173926,97.6736371055761,98.4672513206088,97.62916364744618,74.1176355489682,86.03275786260917,77.22781285609814,86.2742249522711,91.22897871430906,91.40391553716597,91.38610365022058,91.12246112549761,94.67161843635373,94.32200297659492,94.6065570210661,94.17996719709853,98.25616421333704,97.73903981092539,98.16811106785383,97.61295030242869
134,5320,73.28461296805243,83.08093755715164,75.11491111696085,83.89829804793614,91.75768290198505,91.71426961577072,91.83226381936522,91.54781108299396,95.1359747032251,94.45120543777499,95.15263862521515,94.36332993798358,98.6301730383228,97.58256143178542,98.54284748340345,97.50869200795614,73.29327698504531,83.59824463363174,75.31653205210966,83.78941969592537,91.23716897308334,91.47606573046916,91.4967035761304,91.22033286536117,94.7557312535122,94.36447764430119,94.741277023771,94.24686683233772,98.34084317916974,97.61788659970692,98.2625914584814,97.51748036571502
135,5360,70.28528196542155,83.92684685138786,72.77023792948297,84.12884131443413,91.80574431228818,92.60999436072507,91.84355063949033,92.14051496703502,95.41959900458806,94.95326571610076,95.71431709505069,94.80309933775224,98.70098911124808,97.58074375089876,98.6110837798467,97.49481285516427,72.86231338628451,84.14752498746098,74.20017749496989,84.48656151651875,91.25787129746948,92.1840783318835,92.17075210170505,91.78091773760056,95.03229310459652,94.74847102218023,95.18363633840609,94.67850390013494,98.40728896553182,97.59432198859768,98.34081637509472,97.5111182183374
136,5400,68.90020401671241,83.43663219520543,72.99157821388917,83.47926984078069,91.84495297782692,92.35303702113336,91.9467950339996,91.95662136869993,95.4230741794632,94.84238293481745,95.65935601352348,94.688096483475,98.75092580148772,97.60330175063542,98.6616289210402,97.51939896010823,72.57749560545653,83.75692792015697,74.19482892903561,83.90497667126537,91.31675598437808,91.96689536692922,92.12259257851558,91.63934514391507,95.03021146322973,94.64129239026043,95.15779932087328,94.58370295446454,98.458641146389,97.61663502734761,98.39398023592439,97.53766001459417
137,5440,69.09943148707627,83.15163517490126,74.82639873146323,83.20407191065425,91.86871036161128,91.81779647999718,92.13545900955438,91.73578213707003,95.26839266908048,94.52783710338909,95.21872257142363,94.3787651960213,98.7827711128739,97.67483262467505,98.6987628813819,97.6080581013079,73.03539778766358,83.50208980966855,75.73578749612467,83.44103462616077,91.37951859996393,91.64787197999198,91.73577917536191,91.5202391384471,94.85616997184425,94.43919248482376,94.84771590371776,94.33595010547359,98.50648250065454,97.68144084787676,98.45765479721322,97.61655990424927
138,5480,68.45453395743488,82.87753090323818,75.84640026231186,83.17707926936012,91.88622450217318,91.82993543822859,92.44594523820663,91.7942643202409,95.28023338642355,94.54543216085442,95.11962805013607,94.39647562407261,98.80326344812923,97.67699712487287,98.73532747684892,97.65952227636795,73.35953565958465,83.27514482805378,77.53275242500669,83.43234205720807,91.44177188365217,91.61956765838133,92.03701578746168,91.56577345145948,94.8606072881593,94.48928023063422,94.75126499573362,94.38763486488668,98.57349052475081,97.68920979455393,98.5427553432821,97.68526521284531
139,5520,67.41065558816797,82.07336922781805,74.72118985551016,82.92392022764894,91.83825542670166,91.54447632037059,92.34433019342092,91.47552582697045,95.22075229618244,94.43570227527101,95.07513115005743,94.29261023678049,98.75241480259525,97.60757548583058,98.67859566158067,97.56614257533924,72.91875227356977,82.62442572074744,77.19642177129012,83.31241635334713,91.40662231380354,91.29181979803732,91.84082029350769,91.23160914607865,94.80856501989865,94.39244164185693,94.68566490585543,94.29947161832652,98.50634938214102,97.61483067582736,98.4674416686791,97.59420060765541
140,5560,66.84677982786992,82.50383465699133,77.47505733511464,83.47587796033658,91.76417615586159,91.55664260948294,92.62854840983837,91.39538399263786,95.14848901612703,94.46826433335167,95.01899338745088,94.29325101856432,98.67386390862453,97.59409603987538,98.59464544997053,97.52874519375487,73.20119182150991,83.03057935314732,78.46212681307873,84.21208506533065,91.61187351977502,91.3311073908016,91.79014684194917,91.19400526853403,94.73924676218991,94.43219428924264,94.63880199849861,94.32321772586654,98.40237149512754,97.5928402745914,98.36723836107541,97.55073827342189
141,5600,65.86494155821563,79.58354136646294,79.41416591083959,80.85817604661415,91.6741491315461,91.6448667824659,92.94432386499332,91.39849223744797,95.06403901972037,94.49784042571024,94.94732534543822,94.3333782535698,98.57623300001002,97.53013466649476,98.49133820832105,97.4694246018425,72.95935380280751,80.48467518968438,79.03570054314217,82.31862252540922,91.84120140612825,91.40074587771119,91.80914494951125,91.2374516610503,94.6542796693693,94.44122774988324,94.57921671606059,94.35400727902302,98.28263473028949,97.52693775041378,98.2514466768522,97.48753316932249
142,5640,65.72368272930885,80.35506504136477,77.26436249026017,80.90117711083606,91.56477172046837,91.37094466869695,92.39543108196418,91.17890367739724,94.94478883904091,94.29751872074152,94.88316082864047,94.16966501102524,98.47146635535668,97.37820547707635,98.37931726739781,97.30554250210676,72.86906504215813,80.89072456264154,76.95641151693144,82.16951963639217,91.45731547963334,91.164452528733,91.49460457667922,91.00360927926965,94.53580022749186,94.2204425934753,94.49159412736313,94.15546019051497,98.17217313320245,97.40547329103542,98.11314221306424,97.33863751412804
143,5680,66.30106066594992,80.82205032165626,72.3538093011053,80.96777287458147,91.44845792576639,90.97939189269943,91.63230878375893,90.88325719975782,94.81165032730812,94.03961139958513,94.769071267872,93.9341071876069,98.35590694813662,97.23194069496529,98.26374520607962,97.1450382547615,73.09729322514198,81.09600576516027,73.13689513714198,82.05877984343557,90.95416597265547,90.8076170226481,91.06573361379452,90.69513163396931,94.40739703050286,93.94974298858372,94.3763086686661,93.88984486231904,98.05745394857308,97.27695866666193,97.98434371799081,97.17623834001105
144,5720,67.82740203413664,80.28931003428426,73.12339774399578,80.4671919744098,91.33037816923166,90.87337122414006,91.44806816055613,90.78918880644126,94.67251860962484,93.91046374681976,94.62276044256718,93.77233355079738,98.23145914894431,97.17812293507066,98.14854709056979,97.1092433807172,73.61997314923106,80.55698499724782,72.58979827880043,81.07025678363607,90.79238543358119,90.78106592282445,90.88513054559648,90.64329754995453,94.27843937876682,93.84915285605344,94.23540252452997,93.75305038075574,97.93429111766862,97.2241974208678,97.8510919625283,97.13776749847301
145,5760,70.45683662323518,81.46317540411451,75.06751400049218,81.72216137231737,91.21517019390356,90.83219646524428,91.32936811192644,90.86492893907767,94.52928799270347,93.74953868904828,94.45989214970956,93.68166869512072,98.10249216303995,97.09100477566871,98.00390246933576,97.008629646618,74.26164937844109,81.6522928284685,72.76883254095699,81.67388510683885,90.68149394600412,90.79964976872303,90.76288738454224,90.69507894993068,94.12742918951164,93.70806282233688,94.09583936730797,93.62416323539213,97.80822573728275,97.12789956820878,97.72094080537086,97.02278994146997
146,5800,71.1886920815614,80.30295919825224,77.16594798284943,80.87680510746928,91.09216532798628,90.85842849214669,91.51177134061376,90.895328063274,94.39555218155819,93.76571248767982,94.3240553248215,93.73628336290024,97.97305123158222,97.00191371139034,97.86857743078379,96.91503021944051,77.91541649457083,80.84995727055387,73.62073962759486,80.94501891565122,90.57049392775271,90.92644948776001,90.83925125378477,90.79468679028301,93.99806936421595,93.77789080148622,93.95011657064941,93.73996621389267,97.6840933784494,97.03897387180469,97.59891003410893,96.96128109317036
147,5840,69.41288278401788,80.30408050153154,78.88943240317758,80.87107471796347,90.93486696928862,90.82572903380725,91.77614654190813,90.87892797889754,94.25207374715285,93.78391701530157,94.17646732275293,93.7741764352177,97.83197378429693,96.92967525557476,97.72957533040098,96.83099174834416,80.43243967661881,81.166542071186,73.20895514749051,81.58812507795719,90.4341044326513,91.06092679905599,90.95586312560654,90.93818660271907,93.8518840278792,93.86167263635448,93.79156286286907,93.87771580973029,97.54788099311273,96.95588910521258,97.46227444063902,96.91474584894308
148,5880,67.66075799783663,79.20561688041391,77.84322829526612,79.60283987406473,90.78754598534779,90.4911769562233,91.59376021883,90.46344218517117,94.11341846457995,93.5214053218026,94.03552909354681,93.46380108605254,97.69059292286039,96.72318667852161,97.59079113647817,96.61090681679062,79.11459310195059,79.97945873192232,73.95303910356901,80.70977603542889,90.37135198235882,90.62776797628499,90.79503438204183,90.51176063247256,93.71169616503641,93.57900159064056,93.6742430191587,93.5203975277525,97.41111481883652,96.7368130662093,97.33604951157871,96.67629228509276
149,5920,66.07350558576917,79.62464972180813,73.18184342840843,80.33671617600751,90.64626191280661,90.18876576668175,91.02215825544229,90.09028153930791,93.97521631061936,93.27233437496704,93.90397790635971,93.19681745380893,97.55129450026637,96.49792705294203,97.45259724069399,96.39210163646607,74.10416465468023,80.37915659389215,75.019761834779,81.41872307510985,90.25202520164201,90.15869883761559,90.40200016341585,90.09673560168744,93.57795461218043,93.26502558068702,93.62324265760053,93.17641368122833,97.27849073954891,96.50983967766282,97.23636707082397,96.41268415720937
150,5960,66.2929736842987,80.46844667657393,70.58083642787045,81.19379825095155,90.51103446921304,90.11807153109277,90.74746522339439,90.02361931568129,93.85312847509266,93.16493746116475,93.79464202187583,93.08894083881016,97.41860912516302,96.36413562403635,97.32400329730034,96.26056427603984,72.37427469447343,81.00189776306311,74.494440098964,82.0698508040445,90.07423174175592,90.03916465650163,90.20610094173755,90.01182400164168,93.46405709188085,93.14138775962137,93.48430378661368,93.0688755973105,97.1520698317687,96.38990873002572,97.09750202034118,96.28479547922565
151,6000,69.04666565839696,80.72503318673665,69.6187369018686,81.58301201157792,90.38573043891346,90.22420975314724,90.55348346581071,90.11637691400031,93.7412290672878,93.16733352725747,93.69247876769207,93.0921448786839,97.29988212587489,96.35493807094912,97.20094391650689,96.2368510958444,72.91738874817375,81.3499054008207,74.9382778853402,82.231794478848,89.89020284685267,90.15697885913906,90.15836127567262,90.09728596768406,93.35255270681743,93.14353355332017,93.40166021980097,93.05538361315794,97.04399199901212,96.34928249714265,97.00917433771117,96.22822987064379
152,6040,69.17408703613103,80.96672190782913,71.16012204463898,82.136880686284,90.26459523701575,90.56888431693493,90.37684798853235,90.37917025178953,93.5935869418998,93.25749746439698,93.51487100859805,93.19645654538928,97.16773152575757,96.32563925354731,97.07072182634114,96.23770243805565,73.38533603132767,82.18006146628659,77.06119986176496,82.96334969010253,89.77791349463295,90.66087896499678,89.95283223709299,90.46449335469157,93.19572398168381,93.3191499927004,93.42889489238314,93.18591524640979,96.89709998720623,96.24866867032709,96.9516716345022,96.20994456599236
153,6080,69.1388773264387,82.4875670568477,72.00190964533425,83.12169718838547,90.1909600063818,91.65437503540278,90.36978521544722,91.12104659502299,93.48090902742314,93.97182871850943,93.39169101539328,93.70653541579696,97.06478262876543,96.71928077828836,96.96443924560661,96.69286826836641,74.66283766044204,84.24754782315709,82.1637177144897,84.2973170450015,89.79651397782996,92.1751473323667,90.36895181652775,91.43003349909321,93.09250824954276,94.16872603244214,94.17830210060059,93.6341118608042,96.80549326242584,96.33346812537266,97.28966463593467,96.4397807654434
154,6120,68.41197129780893,81.84055921870949,71.99498663505122,82.44592712884078,90.09521136871882,91.53282502057942,90.30211796700056,90.97520594033134,93.37374401189656,93.91783211434252,93.26579399754095,93.6200879224301,96.94494622321061,96.65662897549765,96.8373152998364,96.61623117396097,75.13348374376912,83.69491064562337,82.39937003796031,83.77087935235372,89.73636968895919,92.07982339722933,90.40696853469319,91.28173378543636,92.98251230722889,94.12191985322791,94.23601135974907,93.54703943612884,96.68449949496082,96.20926315579128,97.25550111442386,96.32487197373594
155,6160,68.05871082177315,79.25502252981315,72.67950481024917,80.35731748583886,89.95366068786738,90.61563791087879,90.22569045307564,90.29102154359477,93.25932770787966,93.2499880907765,93.1568429752359,93.08753807207567,96.8131255989457,96.21078474210256,96.73358137602067,96.14675212043815,74.98891859417924,80.95328328329634,79.25953420374779,81.65795579582243,89.58281816403023,90.87578762364578,89.99145647137837,90.42079051807602,92.8864557327222,93.35629192513998,93.56425107689212,93.05230234975255,96.54428599571861,95.99308884683597,96.81222904858954,96.01129428162261
